CHNL_CD	CUST_CD	PD_CD	PD_NM	DT	SALES	AMT	DC	UNIT_PRICE	STORE_PRICE
SELL-IN	C	202 	마	20171024	9,229,397 	26,995 	66.6%	342 	1,023 
SELL-IN	C	202 	마	20171025	1,416,140 	4,128 	66.5%	343 	1,023 
SELL-IN	C	202 	마	20171026	3,459,652 	9,720 	65.2%	356 	1,023 
SELL-IN	C	202 	마	20171027	2,962,153 	8,232 	64.8%	360 	1,023 
SELL-IN	C	202 	마	20171028	372,336 	1,008 	63.9%	369 	1,023 
SELL-IN	C	202 	마	20171029	0 	0 			
SELL-IN	C	202 	마	20171030	2,699,877 	7,776 	66.1%	347 	1,023 
SELL-IN	C	202 	마	20171031	4,243,556 	14,751 	71.9%	288 	1,023 
SELL-IN	C	202 	마	20171101	3,084,414 	7,392 	59.2%	417 	1,023 
SELL-IN	C	202 	마	20171102	301,320 	744 	60.4%	405 	1,023 
SELL-IN	C	202 	마	20171103	2,023,707 	4,320 	54.2%	468 	1,023 
SELL-IN	C	202 	마	20171104	46,728 	120 	61.9%	389 	1,023 
SELL-IN	C	202 	마	20171105	0 	0 			
SELL-IN	C	202 	마	20171106	2,122,335 	5,160 	59.8%	411 	1,023 
SELL-IN	C	202 	마	20171107	2,218,992 	5,880 	63.1%	377 	1,023 
SELL-IN	C	202 	마	20171108	1,676,112 	4,440 	63.1%	378 	1,023 
SELL-IN	C	202 	마	20171109	3,570,598 	8,544 	59.1%	418 	1,023 
SELL-IN	C	202 	마	20171110	2,540,203 	6,094 	59.2%	417 	1,023 
SELL-IN	C	202 	마	20171111	39,168 	96 	60.1%	408 	1,023 
SELL-IN	C	202 	마	20171112	0 	0 			
SELL-IN	C	202 	마	20171113	1,682,088 	4,056 	59.4%	415 	1,023 
SELL-IN	C	202 	마	20171114	1,126,080 	2,760 	60.1%	408 	1,023 
SELL-IN	C	202 	마	20171115	133,392 	336 	61.2%	397 	1,023 
SELL-IN	C	202 	마	20171116	2,959,471 	7,032 	58.8%	421 	1,023 
SELL-IN	C	202 	마	20171117	2,854,325 	7,141 	60.9%	400 	1,023 
SELL-IN	C	202 	마	20171118	392,496 	1,008 	61.9%	389 	1,023 
SELL-IN	C	202 	마	20171119	0 	0 			
SELL-IN	C	202 	마	20171120	179,064 	432 	59.5%	415 	1,023 
SELL-IN	C	202 	마	20171121	369,312 	912 	60.4%	405 	1,023 
SELL-IN	C	202 	마	20171122	2,128,955 	5,232 	60.2%	407 	1,023 
SELL-IN	C	202 	마	20171123	842,043 	2,256 	63.5%	373 	1,023 
SELL-IN	C	202 	마	20171124	1,700,148 	4,512 	63.2%	377 	1,023 
SELL-IN	C	202 	마	20171125	208,104 	552 	63.1%	377 	1,023 
SELL-IN	C	202 	마	20171126	0 	0 			
SELL-IN	C	202 	마	20171127	2,663,439 	6,312 	58.7%	422 	1,023 
SELL-IN	C	202 	마	20171128	1,647,088 	4,368 	63.1%	377 	1,023 
SELL-IN	C	202 	마	20171129	981,584 	2,652 	63.8%	370 	1,023 
SELL-IN	C	202 	마	20171130	2,038,401 	7,288 	72.7%	280 	1,023 
SELL-IN	C	202 	마	20171201	3,550,174 	7,080 	51.0%	501 	1,023 
SELL-IN	C	202 	마	20171202	215,424 	528 	60.1%	408 	1,023 
SELL-IN	C	202 	마	20171203	0 	0 			
SELL-IN	C	202 	마	20171204	2,296,517 	5,592 	59.8%	411 	1,023 
SELL-IN	C	202 	마	20171205	5,311,889 	13,008 	60.1%	408 	1,023 
SELL-IN	C	202 	마	20171206	1,243,584 	3,048 	60.1%	408 	1,023 
SELL-IN	C	202 	마	20171207	4,716,215 	11,544 	60.1%	409 	1,023 
SELL-IN	C	202 	마	20171208	2,237,616 	5,448 	59.8%	411 	1,023 
SELL-IN	C	202 	마	20171209	244,800 	600 	60.1%	408 	1,023 
SELL-IN	C	202 	마	20171210	0 	0 			
SELL-IN	C	202 	마	20171211	1,069,689 	2,568 	59.3%	417 	1,023 
SELL-IN	C	202 	마	20171212	852,180 	2,088 	60.1%	408 	1,023 
SELL-IN	C	202 	마	20171213	166,464 	408 	60.1%	408 	1,023 
SELL-IN	C	202 	마	20171214	885,310 	2,160 	59.9%	410 	1,023 
SELL-IN	C	202 	마	20171215	1,943,662 	4,800 	60.4%	405 	1,023 
SELL-IN	C	202 	마	20171216	9,792 	24 	60.1%	408 	1,023 
SELL-IN	C	202 	마	20171217	0 	0 			
SELL-IN	C	202 	마	20171218	39,168 	96 	60.1%	408 	1,023 
SELL-IN	C	202 	마	20171219	78,336 	192 	60.1%	408 	1,023 
SELL-IN	C	202 	마	20171220	1,845,787 	4,392 	58.9%	420 	1,023 
SELL-IN	C	202 	마	20171221	1,178,538 	2,856 	59.7%	413 	1,023 
SELL-IN	C	202 	마	20171222	1,187,915 	2,904 	60.0%	409 	1,023 
SELL-IN	C	202 	마	20171223	58,752 	144 	60.1%	408 	1,023 
SELL-IN	C	202 	마	20171224	0 	0 			
SELL-IN	C	202 	마	20171225	-14,196 	24 	157.8%	-592 	1,023 
SELL-IN	C	202 	마	20171226	1,346,228 	3,288 	60.0%	409 	1,023 
SELL-IN	C	202 	마	20171227	524,404 	1,307 	60.8%	401 	1,023 
SELL-IN	C	202 	마	20171228	195,840 	480 	60.1%	408 	1,023 
SELL-IN	C	202 	마	20171229	837,175 	2,109 	61.2%	397 	1,023 
SELL-IN	C	202 	마	20171230	3,846,939 	9,524 	60.5%	404 	1,023 
SELL-IN	C	202 	마	20171231	-1,519,004 	-1,373 	-8.2%	1,106 	1,023 
SELL-IN	C	202 	마	20180101	187,668 	336 	45.4%	559 	1,023 
SELL-IN	C	202 	마	20180102	524,985 	840 	38.9%	625 	1,023 
SELL-IN	C	202 	마	20180103	2,136,486 	3,408 	38.7%	627 	1,023 
SELL-IN	C	202 	마	20180104	165,792 	264 	38.6%	628 	1,023 
SELL-IN	C	202 	마	20180105	1,301,405 	2,112 	39.7%	616 	1,023 
SELL-IN	C	202 	마	20180106	45,216 	72 	38.6%	628 	1,023 
SELL-IN	C	202 	마	20180107	0 	0 			
SELL-IN	C	202 	마	20180108	1,588,905 	2,544 	38.9%	625 	1,023 
SELL-IN	C	202 	마	20180109	1,505,463 	2,472 	40.5%	609 	1,023 
SELL-IN	C	202 	마	20180110	256,224 	408 	38.6%	628 	1,023 
SELL-IN	C	202 	마	20180111	541,342 	864 	38.7%	627 	1,023 
SELL-IN	C	202 	마	20180112	895,380 	1,488 	41.2%	602 	1,023 
SELL-IN	C	202 	마	20180113	60,048 	144 	59.2%	417 	1,023 
SELL-IN	C	202 	마	20180114	0 	0 			
SELL-IN	C	202 	마	20180115	1,608,840 	3,576 	56.0%	450 	1,023 
SELL-IN	C	202 	마	20180116	1,576,990 	3,384 	54.4%	466 	1,023 
SELL-IN	C	202 	마	20180117	30,024 	72 	59.2%	417 	1,023 
SELL-IN	C	202 	마	20180118	941,415 	1,656 	44.4%	568 	1,023 
SELL-IN	C	202 	마	20180119	2,389,488 	5,208 	55.1%	459 	1,023 
SELL-IN	C	202 	마	20180120	689,350 	1,560 	56.8%	442 	1,023 
SELL-IN	C	202 	마	20180121	0 	0 			
SELL-IN	C	202 	마	20180122	2,450,580 	5,424 	55.8%	452 	1,023 
SELL-IN	C	202 	마	20180123	2,718,262 	6,048 	56.1%	449 	1,023 
SELL-IN	C	202 	마	20180124	1,496,568 	2,520 	41.9%	594 	1,023 
SELL-IN	C	202 	마	20180125	3,232,462 	7,440 	57.5%	434 	1,023 
SELL-IN	C	202 	마	20180126	2,700,123 	5,688 	53.6%	475 	1,023 
SELL-IN	C	202 	마	20180127	295,536 	648 	55.4%	456 	1,023 
SELL-IN	C	202 	마	20180128	0 	0 			
SELL-IN	C	202 	마	20180129	3,953,717 	9,366 	58.7%	422 	1,023 
SELL-IN	C	202 	마	20180130	1,138,340 	2,749 	59.5%	414 	1,023 
SELL-IN	C	202 	마	20180131	1,587,147 	4,001 	61.2%	397 	1,023 
SELL-IN	C	202 	마	20180201	953,721 	1,968 	52.6%	485 	1,023 
SELL-IN	C	202 	마	20180202	477,316 	768 	39.2%	622 	1,023 
SELL-IN	C	202 	마	20180203	105,504 	168 	38.6%	628 	1,023 
SELL-IN	C	202 	마	20180204	0 	0 			
SELL-IN	C	202 	마	20180205	180,864 	288 	38.6%	628 	1,023 
SELL-IN	C	202 	마	20180206	610,590 	984 	39.3%	621 	1,023 
SELL-IN	C	202 	마	20180207	787,601 	1,272 	39.5%	619 	1,023 
SELL-IN	C	202 	마	20180208	211,008 	336 	38.6%	628 	1,023 
SELL-IN	C	202 	마	20180209	282,804 	504 	45.1%	561 	1,023 
SELL-IN	C	202 	마	20180210	60,288 	96 	38.6%	628 	1,023 
SELL-IN	C	202 	마	20180211	0 	0 			
SELL-IN	C	202 	마	20180212	527,639 	864 	40.3%	611 	1,023 
SELL-IN	C	202 	마	20180213	494,875 	792 	38.9%	625 	1,023 
SELL-IN	C	202 	마	20180214	661,678 	1,080 	40.1%	613 	1,023 
SELL-IN	C	202 	마	20180215	0 	0 			
SELL-IN	C	202 	마	20180216	0 	0 			
SELL-IN	C	202 	마	20180217	0 	0 			
SELL-IN	C	202 	마	20180218	0 	0 			
SELL-IN	C	202 	마	20180219	478,791 	816 	42.6%	587 	1,023 
SELL-IN	C	202 	마	20180220	798,816 	1,272 	38.6%	628 	1,023 
SELL-IN	C	202 	마	20180221	723,456 	1,152 	38.6%	628 	1,023 
SELL-IN	C	202 	마	20180222	514,736 	840 	40.1%	613 	1,023 
SELL-IN	C	202 	마	20180223	713,495 	1,392 	49.9%	513 	1,023 
SELL-IN	C	202 	마	20180224	150,720 	240 	38.6%	628 	1,023 
SELL-IN	C	202 	마	20180225	0 	0 			
SELL-IN	C	202 	마	20180226	390,983 	648 	41.0%	603 	1,023 
SELL-IN	C	202 	마	20180227	198,666 	312 	37.7%	637 	1,023 
SELL-IN	C	202 	마	20180228	9,338 	1 	-805.8%	9,264 	1,023 
SELL-IN	C	202 	마	20180301	650,667 	1,056 	39.8%	616 	1,023 
SELL-IN	C	202 	마	20180302	399,574 	672 	41.9%	595 	1,023 
SELL-IN	C	202 	마	20180303	165,792 	264 	38.6%	628 	1,023 
SELL-IN	C	202 	마	20180304	0 	0 			
SELL-IN	C	202 	마	20180305	417,227 	744 	45.2%	561 	1,023 
SELL-IN	C	202 	마	20180306	474,827 	768 	39.5%	618 	1,023 
SELL-IN	C	202 	마	20180307	582,666 	936 	39.1%	623 	1,023 
SELL-IN	C	202 	마	20180308	355,889 	576 	39.6%	618 	1,023 
SELL-IN	C	202 	마	20180309	301,440 	480 	38.6%	628 	1,023 
SELL-IN	C	202 	마	20180310	437,088 	696 	38.6%	628 	1,023 
SELL-IN	C	202 	마	20180311	0 	0 			
SELL-IN	C	202 	마	20180312	322,644 	576 	45.2%	560 	1,023 
SELL-IN	C	202 	마	20180313	283,867 	456 	39.1%	623 	1,023 
SELL-IN	C	202 	마	20180314	256,224 	408 	38.6%	628 	1,023 
SELL-IN	C	202 	마	20180315	423,372 	696 	40.5%	608 	1,023 
SELL-IN	C	202 	마	20180316	471,667 	792 	41.8%	596 	1,023 
SELL-IN	C	202 	마	20180317	201,600 	504 	60.9%	400 	1,023 
SELL-IN	C	202 	마	20180318	0 	0 			
SELL-IN	C	202 	마	20180319	1,519,766 	3,744 	60.3%	406 	1,023 
SELL-IN	C	202 	마	20180320	4,787,389 	11,592 	59.6%	413 	1,023 
SELL-IN	C	202 	마	20180321	2,096,949 	5,074 	59.6%	413 	1,023 
SELL-IN	C	202 	마	20180322	2,041,987 	5,064 	60.6%	403 	1,023 
SELL-IN	C	202 	마	20180323	2,152,407 	5,352 	60.7%	402 	1,023 
SELL-IN	C	202 	마	20180324	748,800 	1,872 	60.9%	400 	1,023 
SELL-IN	C	202 	마	20180325	0 	0 			
SELL-IN	C	202 	마	20180326	1,632,059 	4,056 	60.7%	402 	1,023 
SELL-IN	C	202 	마	20180327	2,175,055 	4,848 	56.1%	449 	1,023 
SELL-IN	C	202 	마	20180328	2,953,931 	6,528 	55.8%	453 	1,023 
SELL-IN	C	202 	마	20180329	2,639,616 	6,216 	58.5%	425 	1,023 
SELL-IN	C	202 	마	20180330	2,119,793 	5,136 	59.6%	413 	1,023 
SELL-IN	C	202 	마	20180331	1,582,417 	3,672 	57.9%	431 	1,023 
SELL-IN	C	202 	마	20180401	595,388 	1,440 	59.6%	413 	1,023 
SELL-IN	C	202 	마	20180402	2,256,479 	5,928 	62.8%	381 	1,023 
SELL-IN	C	202 	마	20180403	6,982,208 	18,288 	62.7%	382 	1,023 
SELL-IN	C	202 	마	20180404	6,334,580 	16,368 	62.2%	387 	1,023 
SELL-IN	C	202 	마	20180405	1,520,128 	3,024 	50.8%	503 	1,023 
SELL-IN	C	202 	마	20180406	1,152,676 	2,928 	61.5%	394 	1,023 
SELL-IN	C	202 	마	20180407	576,522 	1,512 	62.7%	381 	1,023 
SELL-IN	C	202 	마	20180408	0 	0 			
SELL-IN	C	202 	마	20180409	1,078,609 	2,736 	61.5%	394 	1,023 
SELL-IN	C	202 	마	20180410	2,233,452 	5,664 	61.4%	394 	1,023 
SELL-IN	C	202 	마	20180411	2,507,914 	6,288 	61.0%	399 	1,023 
SELL-IN	C	202 	마	20180412	2,684,195 	6,696 	60.8%	401 	1,023 
SELL-IN	C	202 	마	20180413	1,889,364 	4,872 	62.1%	388 	1,023 
SELL-IN	C	202 	마	20180414	1,282,422 	3,360 	62.7%	382 	1,023 
SELL-IN	C	202 	마	20180415	0 	0 			
SELL-IN	C	202 	마	20180416	2,230,343 	5,424 	59.8%	411 	1,023 
SELL-IN	C	202 	마	20180417	2,369,875 	4,680 	50.5%	506 	1,023 
SELL-IN	C	202 	마	20180418	708,456 	1,536 	54.9%	461 	1,023 
SELL-IN	C	202 	마	20180419	911,209 	1,776 	49.8%	513 	1,023 
SELL-IN	C	202 	마	20180420	872,306 	2,016 	57.7%	433 	1,023 
SELL-IN	C	202 	마	20180421	434,560 	1,224 	65.3%	355 	1,023 
SELL-IN	C	202 	마	20180422	0 	0 			
SELL-IN	C	202 	마	20180423	3,000,512 	7,680 	61.8%	391 	1,023 
SELL-IN	C	202 	마	20180424	4,756,672 	12,504 	62.8%	380 	1,023 
SELL-IN	C	202 	마	20180425	3,023,936 	8,352 	64.6%	362 	1,023 
SELL-IN	C	202 	마	20180426	3,358,759 	9,048 	63.7%	371 	1,023 
SELL-IN	C	202 	마	20180427	3,527,097 	9,528 	63.8%	370 	1,023 
SELL-IN	C	202 	마	20180428	823,072 	6,072 	86.7%	136 	1,023 
SELL-IN	C	202 	마	20180429	0 	0 			
SELL-IN	C	202 	마	20180430	1,911,371 	5,304 	64.8%	360 	1,023 
SELL-IN	C	202 	마	20180501	3,633,118 	9,360 	62.0%	388 	1,023 
SELL-IN	C	202 	마	20180502	3,014,592 	4,848 	39.2%	622 	1,023 
SELL-IN	C	202 	마	20180503	2,970,540 	4,752 	38.9%	625 	1,023 
SELL-IN	C	202 	마	20180504	1,238,642 	2,016 	39.9%	614 	1,023 
SELL-IN	C	202 	마	20180505	737,450 	1,824 	60.5%	404 	1,023 
SELL-IN	C	202 	마	20180506	0 	0 			
SELL-IN	C	202 	마	20180507	3,179,156 	7,920 	60.8%	401 	1,023 
SELL-IN	C	202 	마	20180508	4,578,269 	11,424 	60.8%	401 	1,023 
SELL-IN	C	202 	마	20180509	3,435,643 	8,568 	60.8%	401 	1,023 
SELL-IN	C	202 	마	20180510	3,267,719 	8,136 	60.7%	402 	1,023 
SELL-IN	C	202 	마	20180511	2,524,800 	6,312 	60.9%	400 	1,023 
SELL-IN	C	202 	마	20180512	2,452,243 	6,072 	60.5%	404 	1,023 
SELL-IN	C	202 	마	20180513	0 	0 			
SELL-IN	C	202 	마	20180514	2,227,533 	5,520 	60.5%	404 	1,023 
SELL-IN	C	202 	마	20180515	1,400,446 	2,232 	38.7%	627 	1,023 
SELL-IN	C	202 	마	20180516	1,288,715 	2,064 	38.9%	624 	1,023 
SELL-IN	C	202 	마	20180517	1,720,235 	3,024 	44.4%	569 	1,023 
SELL-IN	C	202 	마	20180518	1,669,373 	2,688 	39.3%	621 	1,023 
SELL-IN	C	202 	마	20180519	2,171,362 	5,484 	61.3%	396 	1,023 
SELL-IN	C	202 	마	20180520	0 	0 			
SELL-IN	C	202 	마	20180521	2,105,784 	5,208 	60.5%	404 	1,023 
SELL-IN	C	202 	마	20180522	4,560,000 	11,400 	60.9%	400 	1,023 
SELL-IN	C	202 	마	20180523	2,975,867 	7,440 	60.9%	400 	1,023 
SELL-IN	C	202 	마	20180524	2,601,600 	6,504 	60.9%	400 	1,023 
SELL-IN	C	202 	마	20180525	3,403,737 	8,520 	60.9%	399 	1,023 
SELL-IN	C	202 	마	20180526	3,677,461 	9,192 	60.9%	400 	1,023 
SELL-IN	C	202 	마	20180527	0 	0 			
SELL-IN	C	202 	마	20180528	2,385,070 	5,928 	60.7%	402 	1,023 
SELL-IN	C	202 	마	20180529	4,158,859 	10,464 	61.1%	397 	1,023 
SELL-IN	C	202 	마	20180530	3,037,092 	7,632 	61.1%	398 	1,023 
SELL-IN	C	202 	마	20180531	-45,691 	1,560 	102.9%	-29 	1,023 
SELL-IN	C	202 	마	20180601	4,432,581 	8,184 	47.0%	542 	1,023 
SELL-IN	C	202 	마	20180602	2,013,339 	3,456 	43.0%	583 	1,023 
SELL-IN	C	202 	마	20180603	0 	0 			
SELL-IN	C	202 	마	20180604	3,495,453 	5,736 	40.4%	609 	1,023 
SELL-IN	C	202 	마	20180605	7,068,307 	18,072 	61.8%	391 	1,023 
SELL-IN	C	202 	마	20180606	4,639,764 	11,616 	60.9%	399 	1,023 
SELL-IN	C	202 	마	20180607	5,510,921 	14,040 	61.6%	393 	1,023 
SELL-IN	C	202 	마	20180608	6,054,336 	15,480 	61.8%	391 	1,023 
SELL-IN	C	202 	마	20180609	7,136,661 	18,048 	61.3%	395 	1,023 
SELL-IN	C	202 	마	20180610	0 	0 			
SELL-IN	C	202 	마	20180611	5,905,693 	15,096 	61.7%	391 	1,023 
SELL-IN	C	202 	마	20180612	4,186,792 	10,656 	61.6%	393 	1,023 
SELL-IN	C	202 	마	20180613	1,890,720 	4,848 	61.9%	390 	1,023 
SELL-IN	C	202 	마	20180614	8,579,587 	21,936 	61.8%	391 	1,023 
SELL-IN	C	202 	마	20180615	4,794,481 	12,240 	61.7%	392 	1,023 
SELL-IN	C	202 	마	20180616	6,462,252 	16,536 	61.8%	391 	1,023 
SELL-IN	C	202 	마	20180617	0 	0 			
SELL-IN	C	202 	마	20180618	7,505,806 	19,176 	61.7%	391 	1,023 
SELL-IN	C	202 	마	20180619	5,664,311 	14,496 	61.8%	391 	1,023 
SELL-IN	C	202 	마	20180620	6,635,149 	16,896 	61.6%	393 	1,023 
SELL-IN	C	202 	마	20180621	5,219,411 	13,392 	61.9%	390 	1,023 
SELL-IN	C	202 	마	20180622	5,631,303 	14,400 	61.8%	391 	1,023 
SELL-IN	C	202 	마	20180623	6,396,667 	16,320 	61.7%	392 	1,023 
SELL-IN	C	202 	마	20180624	0 	0 			
SELL-IN	C	202 	마	20180625	8,650,121 	22,128 	61.8%	391 	1,023 
SELL-IN	C	202 	마	20180626	6,707,425 	16,802 	61.0%	399 	1,023 
SELL-IN	C	202 	마	20180627	3,650,343 	8,736 	59.1%	418 	1,023 
SELL-IN	C	202 	마	20180628	5,379,055 	13,666 	61.5%	394 	1,023 
SELL-IN	C	202 	마	20180629	4,673,703 	11,756 	61.1%	398 	1,023 
SELL-IN	C	202 	마	20180630	137,139 	17,214 	99.2%	8 	1,023 
SELL-IN	C	202 	마	20180701	1,885,098 	4,584 	59.8%	411 	1,023 
SELL-IN	C	202 	마	20180702	4,595,782 	11,736 	61.7%	392 	1,023 
SELL-IN	C	202 	마	20180703	7,888,081 	19,968 	61.4%	395 	1,023 
SELL-IN	C	202 	마	20180704	6,882,435 	17,589 	61.7%	391 	1,023 
SELL-IN	C	202 	마	20180705	7,205,607 	18,408 	61.7%	391 	1,023 
SELL-IN	C	202 	마	20180706	5,069,072 	13,008 	61.9%	390 	1,023 
SELL-IN	C	202 	마	20180707	5,030,826 	12,936 	62.0%	389 	1,023 
SELL-IN	C	202 	마	20180708	0 	0 			
SELL-IN	C	202 	마	20180709	3,490,031 	8,784 	61.2%	397 	1,023 
SELL-IN	C	202 	마	20180710	4,317,982 	11,136 	62.1%	388 	1,023 
SELL-IN	C	202 	마	20180711	3,740,656 	9,576 	61.8%	391 	1,023 
SELL-IN	C	202 	마	20180712	6,054,012 	15,456 	61.7%	392 	1,023 
SELL-IN	C	202 	마	20180713	5,190,767 	13,272 	61.8%	391 	1,023 
SELL-IN	C	202 	마	20180714	7,282,063 	18,720 	62.0%	389 	1,023 
SELL-IN	C	202 	마	20180715	0 	0 			
SELL-IN	C	202 	마	20180716	7,813,280 	20,088 	62.0%	389 	1,023 
SELL-IN	C	202 	마	20180717	6,838,249 	17,448 	61.7%	392 	1,023 
SELL-IN	C	202 	마	20180718	8,153,648 	20,976 	62.0%	389 	1,023 
SELL-IN	C	202 	마	20180719	6,291,776 	16,104 	61.8%	391 	1,023 
SELL-IN	C	202 	마	20180720	6,155,552 	15,792 	61.9%	390 	1,023 
SELL-IN	C	202 	마	20180721	10,414,473 	26,520 	61.6%	393 	1,023 
SELL-IN	C	202 	마	20180722	0 	0 			
SELL-IN	C	202 	마	20180723	6,059,144 	15,480 	61.7%	391 	1,023 
SELL-IN	C	202 	마	20180724	5,207,378 	13,272 	61.6%	392 	1,023 
SELL-IN	C	202 	마	20180725	4,714,139 	7,824 	41.1%	603 	1,023 
SELL-IN	C	202 	마	20180726	29,639,512 	93,528 	69.0%	317 	1,023 
SELL-IN	C	202 	마	20180727	6,411,946 	11,328 	44.7%	566 	1,023 
SELL-IN	C	202 	마	20180728	3,546,647 	5,956 	41.8%	595 	1,023 
SELL-IN	C	202 	마	20180729	0 	0 			
SELL-IN	C	202 	마	20180730	6,421,401 	10,632 	40.9%	604 	1,023 
SELL-IN	C	202 	마	20180731	-1,952,985 	5,960 	132.0%	-328 	1,023 
SELL-IN	C	202 	마	20180801	18,572,707 	46,872 	61.3%	396 	1,023 
SELL-IN	C	202 	마	20180802	8,709,806 	22,128 	61.5%	394 	1,023 
SELL-IN	C	202 	마	20180803	6,101,767 	15,528 	61.6%	393 	1,023 
SELL-IN	C	202 	마	20180804	7,935,946 	20,376 	61.9%	389 	1,023 
SELL-IN	C	202 	마	20180805	0 	0 			
SELL-IN	C	202 	마	20180806	9,761,823 	25,104 	62.0%	389 	1,023 
SELL-IN	C	202 	마	20180807	4,506,768 	11,640 	62.1%	387 	1,023 
SELL-IN	C	202 	마	20180808	4,924,828 	12,624 	61.9%	390 	1,023 
SELL-IN	C	202 	마	20180809	20,869,472 	65,016 	68.6%	321 	1,023 
SELL-IN	C	202 	마	20180810	4,344,643 	11,184 	62.0%	388 	1,023 
SELL-IN	C	202 	마	20180811	4,064,918 	10,344 	61.6%	393 	1,023 
SELL-IN	C	202 	마	20180812	0 	0 			
SELL-IN	C	202 	마	20180813	4,869,992 	12,432 	61.7%	392 	1,023 
SELL-IN	C	202 	마	20180814	4,233,687 	10,680 	61.2%	396 	1,023 
SELL-IN	C	202 	마	20180815	3,791,785 	9,720 	61.9%	390 	1,023 
SELL-IN	C	202 	마	20180816	3,770,918 	9,432 	60.9%	400 	1,023 
SELL-IN	C	202 	마	20180817	2,641,425 	6,744 	61.7%	392 	1,023 
SELL-IN	C	202 	마	20180818	3,187,685 	8,136 	61.7%	392 	1,023 
SELL-IN	C	202 	마	20180819	0 	0 			
SELL-IN	C	202 	마	20180820	4,938,109 	12,552 	61.5%	393 	1,023 
SELL-IN	C	202 	마	20180821	4,107,445 	9,960 	59.7%	412 	1,023 
SELL-IN	C	202 	마	20180822	3,626,364 	9,264 	61.7%	391 	1,023 
SELL-IN	C	202 	마	20180823	2,363,270 	6,072 	61.9%	389 	1,023 
SELL-IN	C	202 	마	20180824	896,256 	2,304 	62.0%	389 	1,023 
SELL-IN	C	202 	마	20180825	2,461,382 	6,336 	62.0%	388 	1,023 
SELL-IN	C	202 	마	20180826	472,965 	3,552 	87.0%	133 	1,023 
SELL-IN	C	202 	마	20180827	2,607,041 	6,624 	61.5%	394 	1,023 
SELL-IN	C	202 	마	20180828	3,603,640 	9,504 	62.9%	379 	1,023 
SELL-IN	C	202 	마	20180829	3,333,969 	8,520 	61.7%	391 	1,023 
SELL-IN	C	202 	마	20180830	2,511,278 	6,425 	61.8%	391 	1,023 
SELL-IN	C	202 	마	20180831	-1,725,927 	-2,519 	33.0%	685 	1,023 
SELL-IN	C	202 	마	20180901	8,589,945 	21,672 	61.2%	396 	1,023 
SELL-IN	C	202 	마	20180902	0 	0 			
SELL-IN	C	202 	마	20180903	2,475,631 	6,312 	61.7%	392 	1,023 
SELL-IN	C	202 	마	20180904	5,821,920 	14,928 	61.9%	390 	1,023 
SELL-IN	C	202 	마	20180905	3,976,113 	9,888 	60.7%	402 	1,023 
SELL-IN	C	202 	마	20180906	4,257,729 	10,824 	61.5%	393 	1,023 
SELL-IN	C	202 	마	20180907	2,931,197 	7,488 	61.7%	391 	1,023 
SELL-IN	C	202 	마	20180908	140,400 	360 	61.9%	390 	1,023 
SELL-IN	C	202 	마	20180909	9,360 	24 	61.9%	390 	1,023 
SELL-IN	C	202 	마	20180910	3,458,164 	8,880 	61.9%	389 	1,023 
SELL-IN	C	202 	마	20180911	2,007,502 	5,136 	61.8%	391 	1,023 
SELL-IN	C	202 	마	20180912	2,321,466 	5,818 	61.0%	399 	1,023 
SELL-IN	C	202 	마	20180913	2,542,282 	6,504 	61.8%	391 	1,023 
SELL-IN	C	202 	마	20180914	2,999,822 	7,704 	61.9%	389 	1,023 
SELL-IN	C	202 	마	20180915	112,320 	288 	61.9%	390 	1,023 
SELL-IN	C	202 	마	20180916	0 	0 			
SELL-IN	C	202 	마	20180917	2,793,809 	7,128 	61.7%	392 	1,023 
SELL-IN	C	202 	마	20180918	31,601,424 	100,656 	69.3%	314 	1,023 
SELL-IN	C	202 	마	20180919	18,854,818 	59,448 	69.0%	317 	1,023 
SELL-IN	C	202 	마	20180920	1,667,203 	4,272 	61.8%	390 	1,023 
SELL-IN	C	202 	마	20180921	1,301,040 	3,336 	61.9%	390 	1,023 
SELL-IN	C	202 	마	20180922	2,212,361 	5,760 	62.4%	384 	1,023 
SELL-IN	C	202 	마	20180923	9,360 	24 	61.9%	390 	1,023 
SELL-IN	C	202 	마	20180924	121,680 	312 	61.9%	390 	1,023 
SELL-IN	C	202 	마	20180925	0 	0 			
SELL-IN	C	202 	마	20180926	937,072 	2,376 	61.4%	394 	1,023 
SELL-IN	C	202 	마	20180927	2,917,836 	7,536 	62.1%	387 	1,023 
SELL-IN	C	202 	마	20180928	2,825,141 	7,244 	61.9%	390 	1,023 
SELL-IN	C	202 	마	20180929	2,653,905 	6,688 	61.2%	397 	1,023 
SELL-IN	C	202 	마	20180930	-1,254,453 	-2,080 	41.0%	603 	1,023 
SELL-IN	C	202 	마	20181001	603,867 	1,608 	63.3%	376 	1,023 
SELL-IN	C	202 	마	20181002	1,347,840 	3,456 	61.9%	390 	1,023 
SELL-IN	C	202 	마	20181003	898,560 	2,304 	61.9%	390 	1,023 
SELL-IN	C	202 	마	20181004	1,069,329 	2,736 	61.8%	391 	1,023 
SELL-IN	C	202 	마	20181005	1,229,112 	3,168 	62.1%	388 	1,023 
SELL-IN	C	202 	마	20181006	1,020,240 	2,616 	61.9%	390 	1,023 
SELL-IN	C	202 	마	20181007	0 	0 			
SELL-IN	C	202 	마	20181008	1,443,069 	3,696 	61.8%	390 	1,023 
